"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,094,000",""
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,950",""
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56",""
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","634,000",""
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","106,200",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","537,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","414,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","374,500",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","221,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","594,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","482,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","284,500",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","108,200",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","330,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","68,700",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","828,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","333,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","14,100",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,138,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","CORN","CORN - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,800",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","562,000",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","718,000",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","318,500",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","809,000",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","303,700",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","817,000",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,069,000",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,800",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,534,000",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,401,000",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","469,200",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","8",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","318,700",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","560,400",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","6",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","198,800",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","496,600",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","8",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","828,400",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","7",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","268,000",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","13",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,385,900",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","675,000",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","606,700",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","8",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","386,800",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","705,700",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","6",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","170,300",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","596,400",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","7",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","927,600",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","9",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","312,100",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","12",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,921,700",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","12",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","873,700",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","7",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","692,000",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","11",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","325,500",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","EAST CENTRAL","80","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","536,000",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTH CENTRAL","40","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","132,300",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHEAST","70","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","554,000",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","NORTHWEST","10","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","17",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","857,000",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTH CENTRAL","60","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","11",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","345,200",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHEAST","90","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","7",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,613,000",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","SOUTHWEST","30","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","14",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","855,000",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","WEST CENTRAL","20","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","13",""
"SURVEY","1953","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","432,000",""
"SURVEY","1953","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","CENTRAL","50","","","","","00000000","","SORGHUM","SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21",""
